*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.3.1b
*Date=16:05:20
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
434;;;70.2945;-92.2784;0;Bottom;Copper Fill235
435;;;77.2541;-93.8024;0;Bottom;Copper Fill413
436;;;39.497;-65.9767;0;Bottom;Copper Fill190
437;;;73.1012;-34.722;0;Bottom;Copper Fill47
438;;;27.1145;-8.4076;0;Bottom;Copper Fill399
439;;;88.011;-91.2751;0;Bottom;Copper Fill227
440;;;52.8768;-93.145;0;Bottom;IMG1
441;;;80.8586;-69.0894;90;Bottom;DRV8825
442;;;51.8541;-19.8376;0;Bottom;Copper Fill105
443;;;21.1328;-19.2788;0;Bottom;Copper Fill331
444;;;44.4246;-35.8523;0;Bottom;Copper Fill126
445;;;42.1005;-8.5346;0;Bottom;Copper Fill507
446;;;18.8214;-14.1988;0;Bottom;Copper Fill335
447;;;22.3393;-59.5124;0;Bottom;Copper Fill403
448;;TO220 [THT];24.6222;-91.2737;180;Bottom;Q3
449;;;97.3009;-93.9987;0;Bottom;TXT9
450;;;21.1328;-49.7588;0;Bottom;Copper Fill281
451;;;21.5392;-75.5271;0;Bottom;Copper Fill121
452;;;21.1328;-29.4388;0;Bottom;Copper Fill60
453;;;82.3341;-92.253;0;Bottom;Copper Fill543
454;;;28.0797;-46.8124;0;Bottom;Copper Fill409
455;;sma-diode;49.9496;-85.9577;0;Top;D54
456;;;84.5693;-23.9016;0;Bottom;Copper Fill188
457;;;15.0971;-25.6328;0;Bottom;Via72
458;;;58.9121;-39.2853;0;Bottom;Via157
459;;;34.6456;-85.6871;0;Bottom;Copper Fill434
460;;;94.7928;-76.4288;0;Bottom;Copper Fill257
461;;;72.1741;-61.9762;0;Bottom;Copper Fill177
462;;;89.6366;-38.3288;0;Bottom;Copper Fill298
463;;;75.3745;-49.6572;0;Bottom;Copper Fill109
464;;THT;10.3347;-21.5053;90;Bottom;J109
465;;;83.566;-61.7476;0;Bottom;Copper Fill24
466;;SO;79.6767;-55.7953;-90;Top;IC1
467;;;92.3544;-20.6123;0;Bottom;Copper Fill389
468;;;64.1096;-88.8367;0;Bottom;Copper Fill233
469;;;47.7393;-29.007;0;Bottom;Copper Fill366
470;;;70.7644;-7.9123;0;Bottom;Copper Fill173
471;;;85.5345;-93.1166;0;Bottom;Copper Fill567
472;;;39.0652;-28.3466;0;Bottom;Copper Fill62
473;;;41.161;-84.7849;-90;Bottom;TXT11
474;0.1µF;0805 [SMD, multilayer];58.0322;-20.2352;180;Top;C5
475;100k;0805 [SMD];45.2597;-67.1527;-90;Top;R48
476;;;17.1704;-85.6871;0;Bottom;Copper Fill440
477;;TO220 [THT];42.0212;-68.4953;90;Bottom;Q7
478;;;59.4741;-64.8972;0;Bottom;Copper Fill368
479;;THT;86.8522;-8.80525;90;Bottom;JP5
480;;;59.4741;-65.8624;0;Bottom;Copper Fill117
481;;;72.8345;-34.4426;0;Bottom;Copper Fill525
482;;;66.5321;-8.80535;0;Bottom;Via175
483;;;5.588;-8.8775;0;Bottom;Copper Fill505
484;;;19.5421;-81.8303;0;Bottom;Via95
485;;;59.5471;-65.3203;0;Bottom;Via131
486;100k;0805 [SMD];34.1472;-84.6152;-90;Top;R9
487;120;0805 [SMD];31.5346;-32.6177;180;Top;R62
488;;;22.0821;-75.4803;0;Bottom;Via130
489;;;48.1838;-65.5068;0;Bottom;Copper Fill258
490;1k;0805 [SMD];49.7772;-10.0752;0;Top;R75
491;;;18.0594;-12.7764;0;Bottom;Copper Fill330
492;;;4.37367;-21.3855;-90;Bottom;TXT11
493;;;76.3397;-11.7096;0;Bottom;Copper Fill520
494;;THT;14.1447;-13.8853;0;Bottom;J173
495;;;58.9121;-32.9353;0;Bottom;Via144
496;;;92.1512;-11.3794;0;Bottom;Copper Fill338
497;;;77.7494;-93.3071;0;Bottom;Copper Fill416
498;;;69.1896;-13.9575;0;Bottom;Copper Fill217
499;1µF;0805 [SMD, multilayer];68.5097;-58.0177;0;Top;C11
500;;;73.152;-86.2967;0;Bottom;Copper Fill210
501;;;21.1328;-47.2188;0;Bottom;Copper Fill40
502;;;54.6354;-6.0962;0;Bottom;Copper Fill102
503;;;86.0044;-92.4435;0;Bottom;Copper Fill569
504;;;77.0128;-78.7656;0;Bottom;Copper Fill6
505;;;83.2993;-36.3222;0;Bottom;Copper Fill421
506;;;58.6994;-46.6092;0;Bottom;Copper Fill286
507;;;0.9652;-56.7819;0;Bottom;Copper Fill156
508;;;94.7928;-45.9488;0;Bottom;Copper Fill287
509;;;49.2252;-14.1988;0;Bottom;Copper Fill100
510;;;33.9852;-26.1368;0;Bottom;Copper Fill61
511;;;57.8636;-53.7996;0;Bottom;TXT11
512;;;28.5242;-18.3771;0;Bottom;Copper Fill392
513;;;56.388;-85.9919;0;Bottom;Copper Fill482
514;;;89.9922;-50.1271;0;Bottom;Copper Fill447
515;;;21.1328;-39.5988;0;Bottom;Copper Fill297
516;;;34.671;-45.3519;0;Bottom;Copper Fill468
517;;;48.0822;-75.4382;0;Bottom;Copper Fill251
518;;;2.3749;-15.0624;0;Bottom;Copper Fill396
519;;;35.1917;-52.1464;0;Bottom;Copper Fill464
520;;;52.5706;-10.0643;0;Bottom;Via197
521;;;17.4244;-72.9871;0;Bottom;Copper Fill229
522;10µF;A 3216 [SMD, tantalum];85.5821;-90.9952;-90;Top;C16
523;;;94.7928;-53.5688;0;Bottom;Copper Fill275
524;;;7.7946;-48.8103;0;Bottom;Via164
525;;;96.4946;-90.1067;0;Bottom;Copper Fill504
526;;;87.4141;-61.9762;0;Bottom;Copper Fill501
527;;;83.2993;-40.7672;0;Bottom;Copper Fill381
528;;;88.1221;-31.6653;0;Bottom;Via173
529;;;84.6296;-50.7153;0;Bottom;Via38
530;100k;0805 [SMD];88.5122;-57.0652;180;Top;R35
531;;;45.5771;-21.8228;0;Bottom;Via151
532;;;79.5528;-78.7656;0;Bottom;Copper Fill7
533;;;69.342;-91.3259;0;Bottom;Copper Fill565
534;;THT;6.5247;-6.26525;0;Bottom;J212
535;;;34.2221;-37.5267;0;Bottom;TXT4
536;;THT;80.5022;-8.80525;-90;Bottom;JP4
537;;;92.6084;-34.5823;0;Bottom;Copper Fill206
538;;;27.5844;-7.9123;0;Bottom;Copper Fill150
539;;;18.8214;-11.6588;0;Bottom;Copper Fill342
540;;;85.3694;-59.0171;0;Bottom;Copper Fill386
541;;;14.5542;-25.6923;0;Bottom;Copper Fill532
542;10;0805 [SMD];45.6497;-52.6202;0;Top;R27
543;;;1.4097;-57.2772;0;Bottom;Copper Fill405
544;;;4.47916;-8.53455;-90;Bottom;TXT11
545;;;83.7946;-40.2719;0;Bottom;Copper Fill383
546;;;91.8845;-21.1076;0;Bottom;Copper Fill133
547;;;18.3896;-15.3418;0;Bottom;Copper Fill90
548;;;58.9788;-65.3671;0;Bottom;Copper Fill119
549;;;81.5594;-66.3323;0;Bottom;Copper Fill115
550;;;21.1328;-21.8188;0;Bottom;Copper Fill82
551;;;94.7928;-66.2688;0;Bottom;Copper Fill267
552;;;97.1042;-38.3542;0;Bottom;Copper Fill46
553;;;18.923;-28.2323;0;Bottom;Copper Fill554
554;;;70.2945;-8.4076;0;Bottom;Copper Fill423
555;0.1µF;0805 [SMD, multilayer];71.2947;-13.1777;-90;Top;C9
556;;;88.1126;-20.7012;0;Bottom;Copper Fill325
557;;;52.5621;-39.2853;0;Bottom;Via143
558;;;1.4097;-57.2772;0;Bottom;Copper Fill154
559;;;2.8448;-14.5671;0;Bottom;Copper Fill146
560;;;64.9097;-88.062;0;Bottom;Copper Fill232
561;;sma-diode;12.3122;-35.4753;180;Top;D20
562;470;0805 [SMD];55.4197;-25.2427;-90;Top;R4
563;;;95.3389;-91.2878;0;Bottom;Copper Fill502
564;;;22.0345;-91.9228;0;Bottom;Copper Fill490
565;;;10.3378;-4.3944;0;Bottom;Copper Fill103
566;;TO220 [THT];6.8422;-91.2737;180;Bottom;Q2
567;1k;0805 [SMD];72.8822;-32.8627;-90;Top;R21
568;68k;0805 [SMD];8.35712;-24.3627;180;Top;R76
569;;;71.2216;-91.3259;0;Bottom;Copper Fill566
570;;;2.3749;-14.0972;0;Bottom;Copper Fill397
571;;THT;34.222;-35.4753;90;Bottom;JP6
572;;;71.3232;-62.8271;0;Bottom;Copper Fill427
573;;;3.4798;-64.3638;0;Bottom;Copper Fill260
574;;;28.0797;-65.6592;0;Bottom;Copper Fill451
575;;;3.302;-85.5347;0;Bottom;Copper Fill187
576;;;94.7928;-66.2688;0;Bottom;Copper Fill20
577;;;65.9892;-35.5475;0;Bottom;Copper Fill379
578;;;36.0521;-90.7203;0;Bottom;Via97
579;;;60.452;-71.7171;0;Bottom;Copper Fill470
580;;;51.3588;-19.3423;0;Bottom;Copper Fill106
581;;;41.161;-89.7492;-90;Bottom;TXT11
582;1µF;0805 [SMD, multilayer];77.0822;-42.1427;0;Top;C12
583;;;24.4348;-40.8688;0;Bottom;Copper Fill42
584;;;87.376;-68.6818;0;Bottom;Copper Fill17
585;;;34.4297;-20.1932;0;Bottom;Copper Fill537
586;;;46.4566;-24.4604;0;Bottom;Copper Fill77
587;;;28.5496;-46.3171;0;Bottom;Copper Fill160
588;;;81.4578;-15.164;0;Bottom;Copper Fill93
589;;;89.4588;-76.5558;0;Bottom;Copper Fill245
590;;;1.13712;-64.2748;-90;Bottom;TXT13
591;;;44.3992;-84.7092;0;Bottom;Copper Fill240
592;;THT;6.5247;-13.8853;0;Bottom;J215
593;;;4.2545;-93.8024;0;Bottom;Copper Fill487
594;;;59.0169;-20.8536;0;Bottom;Copper Fill431
595;;;88.011;-91.2751;0;Bottom;Copper Fill549
596;;THT;69.0722;-69.1303;0;Bottom;JP1
597;;0805 [SMD];6.76962;-35.4752;180;Top;LED8
598;;;85.0646;-92.4435;0;Bottom;Copper Fill568
599;;;22.8346;-59.0171;0;Bottom;Copper Fill153
600;;;57.0071;-80.2428;0;Bottom;Via202
601;;;76.9366;-24.9176;0;Bottom;Copper Fill316
602;;;47.7996;-38.3328;0;Bottom;Via201
603;1k;0805 [SMD];84.5571;-13.5677;0;Top;R40
604;;;2.3749;-15.0624;0;Bottom;Copper Fill143
605;;;23.1902;-12.9923;0;Bottom;Copper Fill484
606;;;94.7928;-73.8888;0;Bottom;Copper Fill15
607;;;83.185;-15.4942;0;Bottom;Copper Fill333
608;;;64.9097;-88.062;0;Bottom;Copper Fill560
609;;;70.3421;-7.85285;0;Bottom;Via203
610;;;3.34982;-52.9379;0;Bottom;Hole3
611;;;23.1902;-12.9923;0;Bottom;Copper Fill180
612;;;91.8845;-21.1076;0;Bottom;Copper Fill387
613;;;21.844;-59.0171;0;Bottom;Copper Fill152
614;;;63.5254;-33.9219;0;Bottom;Copper Fill518
615;;;66.929;-58.0519;0;Bottom;Copper Fill428
616;;;13.7414;-68.1738;0;Bottom;Copper Fill263
617;100k;0805 [SMD];88.5122;-41.8252;180;Top;R36
618;;;53.7845;-65.6592;0;Bottom;Copper Fill455
619;;;81.1371;-66.2728;0;Bottom;Via53
620;2.2;0805 [SMD];2.46969;-38.9677;0;Top;R72
621;;;94.7928;-68.8088;0;Bottom;Copper Fill19
622;;sma-diode;12.3122;-42.4603;180;Top;D18
623;;300 mil [THT];45.9201;-7.53525;180;Bottom;D56
624;;;25.8953;-78.6132;0;Bottom;Copper Fill207
625;;;54.864;-10.7444;0;Bottom;Copper Fill343
626;;;67.4624;-8.7886;0;Bottom;Copper Fill347
627;100 nF;0805 [SMD, multilayer];64.5546;-20.2352;0;Top;C26
628;;;83.7946;-31.2422;0;Bottom;Copper Fill56
629;;;65.9892;-35.5475;0;Bottom;Copper Fill128
630;2.49k;0805 [SMD];42.4747;-21.8227;180;Top;R1
631;;THT;6.5247;-11.3453;0;Bottom;J211
632;;;87.1728;-28.4228;0;Bottom;Copper Fill318
633;;;60.8171;-8.80535;0;Bottom;Via179
634;;;92.3544;-20.6123;0;Bottom;Copper Fill136
635;;;2.3749;-80.1372;0;Bottom;Copper Fill140
636;;;51.8541;-18.847;0;Bottom;Copper Fill354
637;;;82.4992;-83.1471;0;Bottom;Copper Fill419
638;;;80.8228;-26.7972;0;Bottom;Copper Fill74
639;;;59.9694;-65.3671;0;Bottom;Copper Fill370
640;;;95.2246;-29.5023;0;Bottom;Copper Fill221
641;;;24.2316;-65.9767;0;Bottom;Copper Fill195
642;;;81.6102;-76.5812;0;Bottom;Copper Fill255
643;1k;0805 [SMD];13.8272;-84.6152;-90;Top;R16
644;;;49.9872;-72.3902;0;Bottom;Copper Fill14
645;47µF;200 mil [THT, tantalum];64.9447;-86.2753;90;Bottom;C14
646;;;77.2541;-92.8372;0;Bottom;Copper Fill162
647;;;74.4728;-78.7656;0;Bottom;Copper Fill5
648;100k;0805 [SMD];16.6847;-91.9177;-90;Top;R13
649;;;93.4593;-33.7314;0;Bottom;Copper Fill511
650;;;26.6192;-7.9123;0;Bottom;Copper Fill149
651;;;29.083;-81.7374;0;Bottom;Copper Fill241
652;;;15.0749;-25.197;0;Bottom;Copper Fill531
653;;;34.671;-52.6671;0;Bottom;Copper Fill465
654;;;91.1352;-29.7182;0;Bottom;Copper Fill319
655;;;6.7818;-26.9623;0;Bottom;Copper Fill521
656;;;17.9197;-72.5172;0;Bottom;Copper Fill552
657;100k;0805 [SMD];34.1472;-91.9177;-90;Top;R10
658;;;52.5621;-62.1453;0;Bottom;Via99
659;;;77.6446;-18.9653;0;Bottom;Via116
660;;;84.6328;-78.7656;0;Bottom;Copper Fill9
661;1k;0805 [SMD];31.6072;-91.9177;-90;Top;R12
662;;;83.2993;-37.3128;0;Bottom;Copper Fill169
663;;;82.804;-36.8175;0;Bottom;Copper Fill422
664;;;15.5194;-50.8764;0;Bottom;Copper Fill276
665;;;74.4728;-28.3466;0;Bottom;Copper Fill72
666;;;27.686;-18.3136;0;Bottom;Copper Fill87
667;;;51.3588;-19.3423;0;Bottom;Copper Fill355
668;100 nF;0805 [SMD, multilayer];70.6597;-25.2427;-90;Top;C29
669;;;18.3896;-72.9871;0;Bottom;Copper Fill230
670;;;21.1328;-52.2988;0;Bottom;Copper Fill278
671;;THT;9.0647;-18.9653;0;Bottom;J180
672;;;84.3788;-59.0171;0;Bottom;Copper Fill385
673;;;94.2086;-90.1067;0;Bottom;Copper Fill198
674;;;6.7818;-24.4223;0;Bottom;Copper Fill551
675;;;21.082;-85.5347;0;Bottom;Copper Fill486
676;;;31.8262;-59.36;0;Bottom;Copper Fill38
677;;;23.3045;-65.0496;0;Bottom;Copper Fill498
678;;;14.3764;-64.3384;0;Bottom;Copper Fill21
679;;;66.4845;-36.0428;0;Bottom;Copper Fill127
680;;;89.4969;-49.6064;0;Bottom;Copper Fill446
681;;;84.1502;-76.5812;0;Bottom;Copper Fill256
682;;;94.7928;-53.5688;0;Bottom;Copper Fill31
683;;;21.1328;-34.5188;0;Bottom;Copper Fill51
684;;;1.4446;-95.8003;0;Bottom;Via154
685;;;12.6492;-53.2132;0;Bottom;Copper Fill32
686;;;44.6532;-26.3019;0;Bottom;Copper Fill509
687;;;16.8402;-37.3128;0;Bottom;Copper Fill299
688;;;71.3232;-62.8271;0;Bottom;Copper Fill178
689;;;73.3552;-33.9219;0;Bottom;Copper Fill526
690;;;94.7928;-68.8088;0;Bottom;Copper Fill265
691;;;89.4969;-57.6836;0;Bottom;Copper Fill429
692;;;65.6844;-88.8367;0;Bottom;Copper Fill562
693;;;27.5844;-46.3171;0;Bottom;Copper Fill411
694;;;31.8897;-65.0496;0;Bottom;Copper Fill191
695;;;15.5448;-25.6923;0;Bottom;Copper Fill533
696;;;68.6054;-18.5803;0;Bottom;Copper Fill475
697;;;66.4845;-35.0522;0;Bottom;Copper Fill378
698;;;21.1328;-16.7388;0;Bottom;Copper Fill332
699;;SO(w);7.63974;-66.2728;-90;Top;IC5
700;;;68.7197;-14.4528;0;Bottom;Copper Fill527
701;;;83.2993;-36.3222;0;Bottom;Copper Fill170
702;;;23.876;-19.2788;0;Bottom;Copper Fill85
703;;;48.0568;-65.9767;0;Bottom;Copper Fill194
704;;;10.287;-18.1612;0;Bottom;Copper Fill337
705;;sma-diode;79.2321;-86.6652;90;Top;D15
706;;;49.9872;-14.3766;0;Bottom;Copper Fill76
707;;;64.3097;-87.2278;0;Bottom;HC-05
708;100k;0805 [SMD];88.5122;-50.0803;180;Top;R37
709;;;18.542;-45.8726;0;Bottom;Copper Fill283
710;;;4.2545;-86.4872;0;Bottom;Copper Fill185
711;;;94.7928;-63.7288;0;Bottom;Copper Fill22
712;1k;0805 [SMD];88.5122;-54.8427;180;Top;R24
713;;;64.3128;-30.7088;0;Bottom;Copper Fill308
714;;;76.7588;-93.3071;0;Bottom;Copper Fill163
715;;;25.8953;-76.9114;0;Bottom;Copper Fill514
716;;THT;95.1072;-11.3453;180;Bottom;JP3
717;;;27.1621;-7.85285;0;Bottom;Via192
718;;;47.8028;-29.2102;0;Bottom;Copper Fill59
719;;;22.5298;-75.5271;0;Bottom;Copper Fill372
720;0.1µF;0805 [SMD, multilayer];45.2597;-25.2427;90;Top;C1
721;;;11.4554;-66.9419;0;Bottom;Copper Fill480
722;0.01µF;0805 [SMD, multilayer];73.8347;-13.1777;-90;Top;C25
723;;;73.5171;-64.6853;0;Bottom;Via8
724;;;76.7588;-93.3071;0;Bottom;Copper Fill415
725;;;21.1328;-42.1388;0;Bottom;Copper Fill293
726;;;83.693;-46.6219;0;Bottom;Copper Fill441
727;;sma-diode;12.3122;-45.9528;180;Top;D17
728;;;66.5321;-11.3453;0;Bottom;Via176
729;;SO;79.6767;-45.9528;-90;Top;IC2
730;;;12.6873;-29.2864;0;Bottom;Copper Fill471
731;;;41.148;-7.6075;0;Bottom;Copper Fill508
732;;;34.2392;-18.3136;0;Bottom;Copper Fill88
733;;THT;11.6047;-11.3453;0;Bottom;J143
734;1k;0805 [SMD];59.4746;-80.2427;0;Top;R77
735;;;68.7197;-13.4622;0;Bottom;Copper Fill528
736;;;50.1904;-48.057;0;Bottom;Copper Fill273
737;2.2;0805 [SMD];41.0323;-52.6202;0;Top;R67
738;;;88.6714;-54.9912;0;Bottom;Copper Fill271
739;;;96.4946;-90.1067;0;Bottom;Copper Fill199
740;;;26.6192;-7.9123;0;Bottom;Copper Fill401
741;;;57.0071;-18.3303;0;Bottom;Via178
742;100k;0805 [SMD];28.1147;-67.1527;-90;Top;R49
743;;;23.5712;-21.8188;0;Bottom;Copper Fill81
744;;;25.0698;-34.7728;0;Bottom;Copper Fill49
745;;;0.802605;-63.9531;-90;Bottom;MPX4250AP1
746;;;22.8346;-59.0171;0;Bottom;Copper Fill404
747;;;97.7392;-43.4088;0;Bottom;Copper Fill291
748;;;5.3848;-37.2366;0;Bottom;Copper Fill300
749;;;83.3596;-36.7453;0;Bottom;Via204
750;;;21.1328;-34.5188;0;Bottom;Copper Fill303
751;;;14.5542;-25.6923;0;Bottom;Copper Fill224
752;1pF;0805 [SMD, multilayer];8.35712;-26.9027;180;Top;C18
753;;;60.452;-35.0903;0;Bottom;Copper Fill462
754;;;5.3086;-77.775;0;Bottom;Copper Fill247
755;;;82.804;-40.2719;0;Bottom;Copper Fill382
756;;THT;9.0647;-13.8853;0;Bottom;J182
757;;;41.148;-7.6075;0;Bottom;Copper Fill203
758;;;94.7896;-29.4428;0;Bottom;Via134
759;;THT;14.1447;-11.3453;0;Bottom;J170
760;;;97.4344;-39.5988;0;Bottom;Copper Fill295
761;;;66.9544;-35.5475;0;Bottom;Copper Fill380
762;;;43.2562;-35.3316;0;Bottom;Copper Fill50
763;;;28.7496;-31.0303;0;Bottom;Via149
764;;;47.7393;-29.9976;0;Bottom;Copper Fill365
765;;;16.3576;-40.7926;0;Bottom;Copper Fill294
766;;;64.3128;-28.3466;0;Bottom;Copper Fill70
767;;;2.8448;-14.5671;0;Bottom;Copper Fill398
768;;;63.4873;-19.7614;0;Bottom;Copper Fill477
769;470;0805 [SMD];13.7546;-31.9827;180;Top;R41
770;;THT;96.4407;-87.6723;0;Bottom;J3
771;;;75.0316;-86.2967;0;Bottom;Copper Fill211
772;;;1.4446;-56.7478;0;Bottom;Via190
773;100k;0805 [SMD];36.6872;-67.1527;-90;Top;R55
774;;;55.4035;-22.7153;0;Bottom;Via172
775;;;43.9293;-35.357;0;Bottom;Copper Fill124
776;;;58.1152;-6.4772;0;Bottom;Copper Fill101
777;;;70.2945;-90.3988;0;Bottom;Copper Fill564
778;;;80.8228;-22.1998;0;Bottom;Copper Fill324
779;;0805 [SMD];36.2698;-52.6203;0;Top;LED2
780;;;91.6178;-7.8996;0;Bottom;Copper Fill349
781;470;0805 [SMD];57.9597;-25.2427;-90;Top;R6
782;;;52.3494;-19.3423;0;Bottom;Copper Fill356
783;0.01µF;0805 [SMD, multilayer];5.32718;-31.9827;180;Top;C19
784;;;64.1096;-88.8367;0;Bottom;Copper Fill561
785;;TO220 [THT];50.5937;-68.4953;90;Bottom;Q6
786;;;74.8792;-50.1271;0;Bottom;Copper Fill110
787;2.2;0805 [SMD];41.0323;-47.8578;0;Top;R68
788;;;60.198;-85.9919;0;Bottom;Copper Fill535
789;;;52.3494;-19.3423;0;Bottom;Copper Fill107
790;;;32.4358;-20.371;0;Bottom;Copper Fill83
791;;;73.9902;-76.5812;0;Bottom;Copper Fill10
792;;;87.4776;-60.7316;0;Bottom;Copper Fill26
793;;;40.1193;-30.3532;0;Bottom;Copper Fill512
794;;THT;14.1447;-18.9653;0;Bottom;J174
795;;;54.1528;-28.3466;0;Bottom;Copper Fill66
796;;;29.5148;-18.3771;0;Bottom;Copper Fill393
797;;;43.0276;-7.6075;0;Bottom;Copper Fill204
798;100 nF;0805 [SMD, multilayer];68.1197;-19.5277;-90;Top;C28
799;;;5.3848;-40.7164;0;Bottom;Copper Fill296
800;;;21.1328;-52.0448;0;Bottom;Copper Fill33
801;;;75.3745;-50.6224;0;Bottom;Copper Fill357
802;;;29.0449;-17.9072;0;Bottom;Copper Fill391
803;;;77.7494;-93.3071;0;Bottom;Copper Fill164
804;0.22µF;0805 [SMD, multilayer];58.9847;-71.6702;180;Top;C30
805;;;52.8193;-23.7492;0;Bottom;Copper Fill510
806;;;4.2545;-91.9228;0;Bottom;Copper Fill182
807;;;16.6497;-93.523;0;Bottom;Copper Fill435
808;;;84.9471;-58.9703;0;Bottom;Via161
809;;;65.5828;-24.943;0;Bottom;Copper Fill315
810;;;61.341;-75.997;0;Bottom;Copper Fill252
811;;;74.8792;-50.1271;0;Bottom;Copper Fill358
812;;;57.785;-31.166;0;Bottom;Copper Fill306
813;;;39.5224;-14.656;0;Bottom;Copper Fill334
814;;;82.4992;-83.1471;0;Bottom;Copper Fill167
815;10;0805 [SMD];45.6497;-55.1602;180;Top;R25
816;;;21.082;-92.8499;0;Bottom;Copper Fill491
817;1k;0805 [SMD];13.8272;-91.9177;-90;Top;R15
818;;;94.7928;-48.4888;0;Bottom;Copper Fill282
819;;0805 [SMD];36.2698;-45.3178;0;Top;LED4
820;;;87.4141;-63.678;0;Bottom;Copper Fill196
821;;;49.9364;-65.9767;0;Bottom;Copper Fill497
822;;;59.4741;-64.8972;0;Bottom;Copper Fill118
823;;;65.5828;-30.9374;0;Bottom;Copper Fill57
824;;v18za2p;88.7572;-87.5453;-90;Bottom;U2
