*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.3b (grounded)
*Date=22:26:41
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
290;;;82.804;-36.7667;0;Bottom;Copper Fill141
291;;THT;10.0172;-10.9809;0;Bottom;J218
292;;;95.3389;-91.5672;0;Bottom;Copper Fill187
293;;;19.0246;-28.2958;0;Bottom;Copper Fill302
294;;;94.7928;-58.9282;0;Bottom;Copper Fill259
295;0.22µF;0805 [SMD, multilayer];61.8422;-71.9409;180;Top;C30
296;;;66.5321;-35.7459;0;Bottom;Via158
297;;;69.1896;-14.2115;0;Bottom;Copper Fill205
298;;;76.2762;-32.0042;0;Bottom;Copper Fill50
299;;;88.011;-91.5291;0;Bottom;Copper Fill529
300;;;61.4045;-62.0524;0;Bottom;Copper Fill408
301;;;82.0928;-79.0196;0;Bottom;Copper Fill241
302;;;3.00854;-59.6694;-90;Bottom;TXT13
303;;;13.1826;-68.4532;0;Bottom;Copper Fill249
304;1µF;0805 [SMD, multilayer];62.4772;-61.4634;0;Top;C11
305;;;43.434;-38.3415;0;Bottom;Copper Fill397
306;100 nF;0805 [SMD, multilayer];70.6597;-25.5134;-90;Top;C29
307;1k;0805 [SMD];89.7097;-15.3533;-90;Top;R60
308;;SO16 [SMD];61.8713;-9.69961;-90;Top;IC6
309;;;28.3464;-68.1611;0;Bottom;Copper Fill484
310;;;21.4376;-25.9082;0;Bottom;Copper Fill71
311;;;44.4246;-33.8711;0;Bottom;Copper Fill349
312;;;15.4146;-48.4459;0;Bottom;Via190
313;;;49.3141;-66.9038;0;Bottom;Copper Fill437
314;0.1µF;0805 [SMD, multilayer];82.5945;-91.9434;180;Top;C15
315;;;4.32736;-59.6694;-90;Bottom;TXT13
316;;TO220 [THT];24.6222;-91.5443;180;Bottom;Q3
317;;;58.9121;-33.2059;0;Bottom;Via144
318;;;30.6197;-36.5254;0;Bottom;Copper Fill441
319;;;11.2593;-69.5213;-90;Bottom;TXT13
320;;;74.4728;-79.0196;0;Bottom;Copper Fill238
321;;THT;7.4772;-10.9809;0;Bottom;J217
322;2.2;0603 [SMD];66.1121;-45.5884;0;Top;R69
323;10k;0805 [SMD];55.4922;-14.1559;0;Top;R63
324;;;7.4549;-7.6202;0;Bottom;Copper Fill190
325;;;44.4246;-33.8711;0;Bottom;Copper Fill107
326;;;36.6871;-48.7634;0;Bottom;Via213
327;;;33.4746;-5.65669;0;Bottom;TXT11
328;;;24.9428;-30.8358;0;Bottom;Copper Fill293
329;;;50.3819;-53.8434;0;Bottom;Arduino Mega 2560
330;;;11.4173;-39.1924;0;Bottom;Copper Fill545
331;;;78.5241;-85.4966;0;Bottom;Copper Fill221
332;;;90.7034;-54.2546;0;Bottom;Copper Fill6
333;;;71.2597;-11.9636;0;Bottom;Copper Fill509
334;;;0.802605;-64.2238;-90;Bottom;MPX4250AP1
335;;;66.4845;-35.3062;0;Bottom;Copper Fill351
336;;;10.8966;-36.1063;0;Bottom;Copper Fill516
337;;;21.4376;-23.3682;0;Bottom;Copper Fill313
338;;;41.2355;-5.65669;0;Bottom;TXT11
339;;;22.7171;-73.5284;0;Bottom;Via216
340;;;59.944;-84.9759;0;Bottom;Copper Fill129
341;;;73.5171;-64.9559;0;Bottom;Via8
342;;;19.1008;-13.2082;0;Bottom;Copper Fill83
343;;;94.7928;-56.3882;0;Bottom;Copper Fill21
344;;THT;4.9372;-10.9809;0;Bottom;J222
345;;;11.2593;-63.6194;-90;Bottom;TXT13
346;;;4.2545;-92.1768;0;Bottom;Copper Fill170
347;;;48.7172;-20.2567;0;Bottom;Copper Fill508
348;;;4.9149;-7.6202;0;Bottom;Copper Fill532
349;;;3.34982;-53.2085;0;Bottom;Hole3
350;;;2.3749;-81.3564;0;Bottom;Copper Fill364
351;;;81.0641;-66.1164;0;Bottom;Copper Fill100
352;;;88.5698;-18.085;0;Bottom;Copper Fill318
353;;;47.7393;-29.2864;0;Bottom;Copper Fill345
354;100 nF;0805 [SMD, multilayer];63.0397;-25.5134;-90;Top;C27
355;;;26.7208;-40.056;0;Bottom;Copper Fill36
356;;THT;10.0172;-8.4409;90;Bottom;J110
357;100 nF;0805 [SMD, multilayer];68.1197;-19.7983;-90;Top;C28
358;;THT;50.9747;-82.4184;90;Bottom;JP7
359;;;21.4376;-51.3082;0;Bottom;Copper Fill28
360;;TO220 [THT];46.1487;-70.6709;90;Bottom;Q7
361;;;5.8293;-69.9264;0;Bottom;Copper Fill232
362;;;12.8746;-26.2209;0;Bottom;Via72
363;4.7µ;0805 [SMD, multilayer];12.4846;-30.9834;180;Top;C31
364;;;41.0285;-17.6331;0;Bottom;TXT4
365;100k;0805 [SMD];57.9597;-68.3759;-90;Top;R56
366;;0603 [SMD];62.3021;-55.4309;0;Top;LED1
367;;;21.082;-93.1039;0;Bottom;Copper Fill173
368;;;43.434;-38.3415;0;Bottom;Copper Fill153
369;;;76.3397;-11.9636;0;Bottom;Copper Fill505
370;220;THT;35.0997;-19.8709;180;Bottom;R3
